"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Otulin",529.464733551608,-0.133059894851253,0.132833186836846,-1.00170671215383,0.316485263938142,0.42837837697692
"Hk1os",1.98962786748162,0.616622553939774,0.615839451261228,1.00127160200104,0.316695518207624,0.428617758401017
"Rps29",2.5066383041768,-0.649591467718191,0.648944800627752,-1.00099649013262,0.316828505259278,0.428707318430232
"Gpbp1l1",852.351721482429,-0.0527186091627319,0.0526631500007591,-1.00105309238,0.316801141156909,0.428707318430232
"Xcl1",3.5918592755563,-0.785969540891946,0.785483706302409,-1.00061851644489,0.317011274687264,0.42890940306396
"Mir7065",9.09110993132154,0.302010590917452,0.30206478801975,0.999820577887767,0.31739734544949,0.429386478405367
"Plekhh3",288.633108343313,0.169863268826085,0.169921058723154,0.999659901500715,0.317475123611498,0.429446427880927
"Eppin",1.05699386012428,1.27393276714057,1.2757759408923,0.998555252773904,0.318010185993003,0.430124864760562
"Tcf3",368.362172820467,0.0940897733659964,0.0942404553051064,0.998401090713938,0.318084904940224,0.430180586478859
"Slc6a2",3.78131963846067,0.694678011433726,0.695896238285032,0.998249413081599,0.31815843096498,0.430234683305963
"Mrpl9",1699.75914156505,0.0577189916899239,0.0578274452027839,0.998124532175341,0.318218975581986,0.43027121627264
"Klhl9",1602.35447602835,-0.0445869608306121,0.0446774247511169,-0.997975176031098,0.318291396166496,0.430323797619537
"9330175M20Rik",1.09168719313103,-0.903493242565936,0.905630136095674,-0.997640434605069,0.318453746541817,0.430497938414741
"Hes7",2.11954705821836,-0.874066034429028,0.876572866401706,-0.99714018985898,0.318696467484803,0.430735309871772
"Sidt1",8.74437312710145,-0.467852761361846,0.469176282319943,-0.99717905399746,0.318677606095717,0.430735309871772
"Tlr1",46.7261581909236,-0.227721082031483,0.228491765950707,-0.996627082310743,0.318945555329507,0.431026570297342
"Cyp2a22",0.874613128318049,2.30642203843278,2.31463132445925,0.996453307297917,0.319029943218859,0.431093121177834
"Espnl",1.60850464872524,-0.804691214551115,0.807608837486192,-0.996387331589686,0.319061985891613,0.431093121177834
"Gpm6a",142.649632349348,0.226565880077857,0.227470202356432,0.996024436303275,0.31923827228209,0.431285898325725
"Megf8",1159.6794099827,-0.0569455279115821,0.0571930707359172,-0.995671803923972,0.319409634235146,0.431382567666675
"Iars2",2702.32485711344,-0.0393503412042197,0.0395179202961923,-0.995759415204124,0.319367053853677,0.431382567666675
"Chadl",24.6930015242011,0.203971614388576,0.20485872064286,0.995669668093698,0.319410672326716,0.431382567666675
"Sox30",8.6238199756524,0.34191181540258,0.343876759701007,0.994285905508314,0.320083695544208,0.432246034401643
"Tbc1d32",151.416771248222,-0.136459597453958,0.137282133005544,-0.994008429694538,0.320218763512925,0.432382932676911
"Tbc1d7",294.945044677869,-0.056342116867033,0.0566926274553142,-0.993817351496764,0.320311797044895,0.432463050129104
"Cwc25",247.600774789955,-0.0821934932565567,0.0827359661535889,-0.993443324321309,0.320493957237572,0.432636792809212
"Rab10os",93.5710904181125,0.0919414567428737,0.0925509338708844,0.993414684190427,0.320507908457662,0.432636792809212
"Tnk2",353.654472881242,0.121707865453967,0.122548371022737,0.993141438260212,0.320641032351444,0.43277096846509
"Zfp61",50.3837500512003,-0.146999575729913,0.148143914844359,-0.992275490251167,0.321063156081571,0.433295139551456
"Wdr86",6.31052620533347,0.492704967278885,0.496589476541442,0.992177624685866,0.321110885437216,0.433313984523218
"Tyro3",59.1742172768179,0.157075981403311,0.158357091320601,0.991909993378848,0.321241433766958,0.43344457149946
"Clec2g",0.96440024568401,1.36895160565265,1.3807310865912,0.991468663918017,0.321456786318155,0.43364395446451
"2510039O18Rik",790.694942584367,0.0560035163629631,0.0564821892965246,0.991525241150826,0.321429173441732,0.43364395446451
"Snrpb",2003.24397713415,-0.0491061396632542,0.0495334457998986,-0.991373381565848,0.321503292973909,0.433661105605862
"Vps72",436.541679268579,0.0629755496936647,0.0635361762486335,0.991176262279697,0.321599519477034,0.433745310924727
"Cd93",1763.50100882931,-0.160389196552999,0.161841603011717,-0.991025753380531,0.321673005134936,0.433798830905488
"Ints2",135.103788554559,-0.0869556169582991,0.0877816110388399,-0.990590351774527,0.321885650789339,0.4339681373844
"1810062O18Rik",3.21259762389868,-0.522037543840425,0.527012021953498,-0.99056097791729,0.321899999981462,0.4339681373844
"Serpinb1b",1.1028338950511,0.893230081905789,0.901736192565722,0.99056696323153,0.321897076108777,0.4339681373844
"Hmces",117.74245290351,0.142033142602108,0.143418753677699,0.990338703690704,0.322008594950218,0.434068938970183
"Islr",434.029504619043,-0.263102303730492,0.265751806837778,-0.990030159573278,0.322159377824343,0.434226582882029
"Sftpb",1.36895448026004,-1.12922699418454,1.14099956834252,-0.989682227334159,0.32232946459986,0.434364593007455
"Mrps11",422.309932220778,0.0873742778026976,0.0882795377517295,0.989745529121621,0.322298515143506,0.434364593007455
"Slc31a2",552.997409583147,0.0841447680519902,0.0850989761892957,0.988787078528619,0.322767327573118,0.434908978868735
"Rbm8a",722.522165841407,-0.0472786081256259,0.0478420754642005,-0.988222347523442,0.323043765799688,0.43523576341285
"Mir3082",34.2427397463098,0.177026484856476,0.179513700025525,0.986144705564561,0.324062108561084,0.436561939866092
"Numb",536.686195116431,0.0809399184448589,0.0821313413034285,0.985493688040866,0.324381630348088,0.436946516453974
"Npff",6.87265580560532,-0.396725767256905,0.402680377525044,-0.985212564106707,0.324519670400051,0.437086579580589
"Cd300lf",112.821249762717,0.310258601348394,0.315082453290257,0.984690191753016,0.324776272001555,0.437386283827889
"Rsl1d1",1713.66753265566,0.0538170425532907,0.0546959664563615,0.983930736395854,0.325149569857663,0.437798119668489
"Msra",1154.70290053494,0.0719077887622589,0.0730822765585704,0.983929239049221,0.325150306129539,0.437798119668489
"0610012G03Rik",1055.65505543669,0.0893209628931202,0.0908085698406305,0.983618209711694,0.325303268281418,0.43795812440783
"Cdca7l",7.66488451272788,-0.379718620665529,0.386079799037915,-0.983523669489476,0.325349771806903,0.437974784600649
"Itgb6",222.166355196555,-0.341699883743207,0.347593804801287,-0.983043653319859,0.325585954365102,0.438246753971823
"Acy3",330.636919693156,-0.100325543397434,0.102087757343129,-0.982738244119014,0.325736283009218,0.438403116922632
"Ptchd1",3.76238965378792,0.517598688925401,0.526808616003881,0.982517508638448,0.325844961613246,0.438503396852222
"Tnfrsf4",6.81563273297308,0.465823641029952,0.474231506813671,0.982270545792684,0.325966581139966,0.438621069075095
"Hipk4",2.58835604228093,0.606432676437946,0.617454832991382,0.982149048052571,0.326026424846199,0.438655599711813
"Lrrc34",1.12236673124959,-2.93356760139345,2.98719997711878,-0.982045937287044,0.326077217651095,0.438677946757156
"Mir6902",1.32676559135664,-0.729180318486304,0.743608202587795,-0.980597465101539,0.326791284881583,0.439592511413559
"Avil",20.7235114862137,0.304744048542672,0.310889357916362,0.980233130478068,0.326971054172141,0.439788233748148
"Sept5",197.812983507235,0.100404932931407,0.102451209097534,0.980026822678306,0.327072878646265,0.439879087368216
"Zfp948",185.237332880351,-0.110728584194389,0.113013266813483,-0.979783943217357,0.327192779675042,0.439985769852997
"Ubd",109.451606990855,0.723688031199822,0.738662760208027,0.979727245212703,0.32722077358973,0.439985769852997
"Ebf3",148.422164005929,0.144973432637113,0.148027079335386,0.979371026490673,0.327396687604336,0.440176185649706
"Ndufaf7",627.612856479863,0.0584413876884035,0.0597486985829459,0.978119843184074,0.328015054744683,0.440961365759325
"Rarres1",12.8399821304457,0.315235124050438,0.322335669545405,0.977971580045792,0.328088380403282,0.441013741040674
"Dimt1",74.2433146904964,-0.133535409137977,0.136563226679539,-0.97782845634815,0.328159174364203,0.441062702620006
"Dsg1b",2.78552567975972,-2.48644770510634,2.54354695980476,-0.977551326710002,0.328296280493136,0.441200771553924
"Gemin4",141.484936148719,-0.114947763932753,0.117606185180156,-0.97739556602971,0.328373357283839,0.441258145971048
"Esco1",304.067894368044,0.090625024232375,0.0927319352802831,0.977279552707058,0.328430773072531,0.441289091282566
"Mir6934",9.77665108357797,-0.307445749170764,0.315008297412161,-0.975992542724988,0.329068159828119,0.442099214308444
"Mir6953",1.00798319353014,-1.06033632116227,1.0865220571275,-0.975899489758675,0.329114275008827,0.442114884453918
"Zfp655",696.32589650781,-0.0901400506219103,0.0923830713722436,-0.975720435389128,0.329203022539625,0.442187815391564
"Hspa1a",56.8978415324828,-0.305999647223531,0.313840439406332,-0.975016628839694,0.329552011500262,0.442610252598939
"Hunk",9.70177015348883,-0.301731237140557,0.309490274030708,-0.974929626094226,0.329595169250933,0.442621892737256
"Elovl2",4.37391131969691,0.529031210998625,0.543113332694255,0.974071485916629,0.33002104619561,0.44314744018293
"Pidd1",20.6177556111335,0.226081329607806,0.232218788614506,0.973570359903612,0.330269909220512,0.44343521082097
"Hnf1b",4.48357204823555,-0.449044753211446,0.461272586447255,-0.973491090528513,0.330309286125416,0.443441685202162
"Sec63",1671.10126197577,0.0598874355589733,0.0615291975841707,0.973317350304276,0.33039560186629,0.443511167233275
"AU023762",0.82572412112556,1.00093523528172,1.02904449519332,0.972684116145707,0.330710321976722,0.443887204468912
"Ttyh3",191.223912849055,0.129422123623663,0.133076334327785,0.97254049172168,0.33078173091349,0.443936619202344
"Nek11",1.40476099825741,-1.21559531855625,1.25083626993864,-0.971826087690822,0.33113707520106,0.444274133408803
"Pim2",55.4442403522735,-0.148257512023297,0.152541615303844,-0.971915183459844,0.331092745529985,0.444274133408803
"Mir7678",1.54422532136401,-0.779562525726619,0.802159730051503,-0.971829545315827,0.331135354785384,0.444274133408803
"Ndufs3",2970.56351988778,-0.0722287855790048,0.074339026374808,-0.971613284452185,0.33124297115544,0.444369752126047
"Eci3",7.72674265950409,0.353183421835894,0.363587003587199,0.971386266151809,0.33135596500326,0.444385361816916
"Rab14",2604.15125397601,-0.0462021162581463,0.0475633219423586,-0.971381189777662,0.331358491952472,0.444385361816916
"Ubl7",913.438289258728,-0.0479257413028906,0.04933335474206,-0.971467307534038,0.331315625405462,0.444385361816916
"Trim28",979.376771348434,-0.074455838466998,0.0766723159891014,-0.971091553796048,0.331502689396703,0.44453228976258
"Pgghg",141.513671087654,0.100161148986086,0.103190740300761,0.970640860741521,0.331727150979654,0.444786806866774
"Ndufv2",10844.0206281899,0.0890557068468543,0.0918082208648353,0.970018872035072,0.332037085347163,0.445155862542848
"Mtss1",383.370215853634,-0.0970381728401799,0.100057644691229,-0.969822677114104,0.332134887261668,0.445204124761728
"Abhd11os",1.58039168826997,0.672832311953064,0.693779262028609,0.969807471595077,0.332142467892837,0.445204124761728
"A230050P20Rik",96.7571745427436,0.124643811012612,0.12857121231337,0.969453494059109,0.332318973115101,0.445394191330141
"Mir7020",10.6378138965499,-0.269361451925426,0.278065324800379,-0.96869846004279,0.332695661139819,0.445852487406777
"Cdo1",586.81281552142,-0.223771193376164,0.231073481744309,-0.968398414595123,0.332845430957221,0.446006621642896
"Abr",905.71787314491,0.096193164816674,0.0993546893646544,0.968179412887328,0.332954774693592,0.446106559160876
"Stk24",1030.29479774171,0.0588877954038195,0.0608427385791344,0.967868915486568,0.333109840376224,0.446267729569693
"9330158H04Rik",303.455647514292,0.0951137501587851,0.098291228141783,0.967672822457621,0.333207795318863,0.446305775736036
"Spata6",239.56576600213,0.0945667503345381,0.097724458886127,0.96768763329487,0.333200396167632,0.446305775736036
"Tubb6",1297.75218230412,-0.122222902600355,0.126317166189225,-0.967587433185955,0.333250455889254,0.446316332751701
"Adamtsl3",101.800788044663,-0.168042092088218,0.173764822470037,-0.967066231815672,0.333510925063334,0.446618564263568
"Sugp1",478.31908230626,0.066285915146019,0.0685555734339331,0.966893161646422,0.333597445521382,0.446687814939054
"Nxpe3",39.7420131401593,0.157410625853366,0.162832547114807,0.966702472217563,0.333692790885913,0.446747800673472
"Areg",1.79047571562096,-0.803451016328353,0.831158241410898,-0.966664320099248,0.333711869185374,0.446747800673472
"Gm15217",0.809969973657708,-0.958386848200561,0.992011124195834,-0.966104940584683,0.333991672575762,0.447075741542167
"Zfp943",516.000251853364,0.0798895841700579,0.0827585847702999,0.965332894367333,0.334378100955884,0.447527334575836
"Rhno1",168.06723787707,0.0737877414678799,0.0764408833417923,0.965291585367358,0.334398785260477,0.447527334575836
"Cyp4f39",0.84688142712521,-2.02659546705318,2.10053060442813,-0.9648016852413,0.334644151681304,0.447809009231092
"Chn1os3",1.15106469751118,0.708690327458376,0.734623132001965,0.964699172386637,0.334695509909161,0.447831037291654
"Thy1",125.942106581928,0.171887559382205,0.178237328795629,0.964374637701711,0.334858133023916,0.448001920464545
"Gata1",2.17317365340386,0.657068426748173,0.6814398666656,0.964235377016198,0.334927931640212,0.448048592383909
"Slc27a6",2.87578467593921,0.619688547154311,0.642927400773768,0.963854622479165,0.335118816835188,0.448257220809461
"Gucy2d",0.949930635154112,-0.929483385534987,0.964473107785226,-0.963721412273912,0.335185616185009,0.44829984497157
"Ipmk",461.257786112805,0.0579805927349018,0.0601896924657352,0.963297706960524,0.335398143709944,0.44853734662669
"Blm",55.5758301146702,-0.197565109759167,0.205109378030845,-0.963218316275407,0.335437975155685,0.448543871540368
"Gm19522",143.403295850205,0.158416209344047,0.164493978387939,0.963051723209233,0.335521567189262,0.448608905161471
"Zfp972",2.52345358723905,-0.59041399763777,0.613144167551563,-0.962928506676399,0.335583402644156,0.448644838642823
"Rabep1",1020.25570534274,-0.0477743247889943,0.0496292248249549,-0.962624843678236,0.335735825363891,0.448801859051543
"Scn5a",9422.95185996336,0.0932039414380527,0.0968434255992397,0.962418882452093,0.335839232337958,0.448807317746683
"Marf1",1187.44061117126,-0.0574686710681361,0.0597121108448105,-0.962429065981188,0.335834119010722,0.448807317746683
"Ntf5",7.82370976746536,0.371657126437067,0.386202239720262,0.962338091840868,0.335879800486179,0.448807317746683
"Zw10",405.433181123261,0.0668701772792799,0.0694835189310837,0.962389042869349,0.335854215600474,0.448807317746683
"Klrk1",13.9767210172507,-0.379549689950314,0.394465815880494,-0.962186518249027,0.33595592006712,0.44886229278723
"Dcp1b",61.2194894256244,-0.146441233618305,0.15221066994072,-0.962095716912214,0.336001525410561,0.448876491317273
"Slc25a16",857.745499567767,0.075600180983099,0.0786387794558867,0.961360050425348,0.336371163820636,0.449323529229752
"Rita1",151.166819574051,0.120437261903057,0.125309715597144,0.961116712532086,0.336493487423902,0.449440146139772
"Bckdha",6435.02076842335,0.0656709156208843,0.0683426155828751,0.960907262047192,0.336598799067639,0.449487241252343
"Zscan25",223.051740806501,-0.0936729232170665,0.0974776420902983,-0.9609682918909,0.336568111091309,0.449487241252343
"Selenbp2",0.842150219069592,-1.03290642753643,1.07500848132367,-0.960835607794094,0.336634831671882,0.449488585458876
"Agbl1",1.62645325224418,-0.807680674206004,0.840830993224828,-0.960574337428164,0.336766237095508,0.449617261823413
"A430057M04Rik",1.93185392820761,0.740988584011582,0.771860250495748,0.960003554446109,0.33705342602423,0.449953876642977
"Cdc20",26.0053237775056,0.294459100140289,0.3068210351939,0.959709623410277,0.337201378554254,0.450058463383445
"Guca1b",5.28443131858026,-0.470551970862096,0.490307149235839,-0.959708565529726,0.337201911122249,0.450058463383445
"Dscaml1",1.59573522997646,0.739133884536054,0.770230326814561,0.959627086605234,0.337242931619338,0.45006640406312
"Rnps1",402.137437657197,0.0570007113625029,0.0594513876354155,0.958778484903645,0.337670350103894,0.450589955587322
"Pak1",42.3666975714732,0.187387247017751,0.195505752921751,0.958474337544177,0.337823625866332,0.450730758797017
"Insig1",285.211405491886,-0.0977632274506226,0.102010959293755,-0.958360044131137,0.337881235847215,0.450730758797017
"Ak8",1.38080107404066,-1.23490845693652,1.28855441833115,-0.958367329597062,0.337877563395197,0.450730758797017
